Year,Month,Country,Area,Type,Age,Sex,Activity,Fatal (Y/N)
1967,06,USA,Florida,Provoked,26,M,Spearfishing,N
1967,05,AUSTRALIA,South Australia,Provoked,30,M,Unknown,N
1967,03,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,32,M,Spearfishing,N
1967,03,AUSTRALIA,Victoria,Provoked,36,M,Spearfishing,N
1967,03,PAPUA NEW GUINEA,New Britain,Unprovoked,14,M,Unknown,N
1966,12,AUSTRALIA,Tasmania,Unprovoked,30,M,Fishing,N
1966,12,AUSTRALIA,New South Wales,Provoked,29,M,Spearfishing,N
1966,12,AUSTRALIA,New South Wales,Unprovoked,19,M,Spearfishing,N
1966,12,AUSTRALIA,New South Wales,Unprovoked,29,M,Spearfishing,N
1966,10,PAPUA NEW GUINEA,New Ireland Province,Unprovoked,13,F,Swimming,Y
1966,09,USA,Hawaii,Provoked,20,M,Fishing,N
1966,09,AUSTRALIA,Western Australia,Invalid,Unknown,M,Spearfishing,N
1966,09,AUSTRALIA,Western Australia,Provoked,Unknown,M,Spearfishing,UNKNOWN
1966,09,AUSTRALIA,Western Australia,Unprovoked,43,M,Spearfishing,N
1966,08,AUSTRALIA,Northern Territory,Boat,Unknown,M,Unknown,N
1966,08,USA,Florida,Unprovoked,8,M,Wading,N
1966,07,USA,Texas,Unprovoked,14,M,Fishing,N
1966,07,USA,Florida,Invalid,46,M,Diving,N
1966,06,USA,Florida,Provoked,18,M,Fishing,N
1966,06,USA,Texas,Unprovoked,18,M,Swimming,N
1966,05,AUSTRALIA,New South Wales,Unprovoked,Unknown,M,Fishing,N
1966,04,USA,Puerto Rico,Unprovoked,25,M,Swimming,N
1966,02,AUSTRALIA,New South Wales,Unprovoked,13,M,Treading water,N
1966,01,AUSTRALIA,New South Wales,Unprovoked,30,M,Spearfishing,N
1966,01,SOUTH AFRICA,Eastern Cape Province,Unprovoked,16,M,Standing,N
1966,01,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,15,M,Surfing,N
1966,01,USA,Florida,Unprovoked,35,M,Swimming,N
1965,12,AUSTRALIA,South Australia,Boat,Unknown,Unknown,Fishing,N
1965,11,AUSTRALIA,Queensland,Unprovoked,24,M,Surfing,N
1965,10,PAPUA NEW GUINEA,New Britain,Unprovoked,27,M,Wading,N
1965,09,MEXICO,Veracruz,Unprovoked,23,M,Unknown,N
1965,08,USA,New Jersey,Unprovoked,15,M,Swimming,N
1965,06,USA,Florida,Invalid,6,M,Wading,N
1965,06,MEXICO,Veracruz,Unprovoked,38,M,Swimming,N
1965,05,MEXICO,Veracruz,Unprovoked,Unknown,M,Swimming,Y
1965,05,MEXICO,Veracruz,Unprovoked,Unknown,M,Swimming,Y
1965,05,MEXICO,Veracruz,Unprovoked,35,M,Swimming,N
1965,04,USA,Florida,Unprovoked,49,M,Unknown,N
1965,04,USA,California,Invalid,19,M,Surfing,Y
1965,04,USA,Florida,Unprovoked,28,M,Spearfishing,N
1965,03,USA,Florida,Unprovoked,16,M,Diving,N
1965,02,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,25,M,Treading water,N
1965,02,USA,Massachusetts,Unprovoked,18,M,Diving,N
1965,01,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,20,M,Surfing,N
1965,01,AUSTRALIA,Victoria,Unprovoked,Unknown,M,Swimming,N
1964,12,SOUTH AFRICA,Eastern Cape Province,Unprovoked,19,M,Swimming,N
1964,12,PAPUA NEW GUINEA,Bougainville (North Solomons),Unprovoked,Unknown,M,Unknown,N
1964,12,AUSTRALIA,New South Wales,Boat,Unknown,Unknown,Fishing,N
1964,10,SOUTH AFRICA,KwaZulu-Natal,Provoked,Unknown,M,Fishing,N
1964,08,USA,Florida,Unprovoked,14,M,Swimming,N
1964,08,USA,Florida,Unprovoked,Unknown,M,Swimming,N
1964,07,USA,Puerto Rico,Provoked,22,M,Unknown,N
1964,06,USA,California,Boat,Unknown,Unknown,Fishing,N
1964,06,PAPUA NEW GUINEA,New Britain,Boat,Unknown,M,Fishing,N
1964,06,SOUTH AFRICA,KwaZulu-Natal,Invalid,40,M,Swimming,Y
1964,04,PAPUA NEW GUINEA,Madang Province,Unprovoked,Unknown,M,Fishing,Y
1964,03,AUSTRALIA,South Australia,Unprovoked,19,M,Surfing,N
1964,02,NEW ZEALAND,North Island,Unprovoked,26,M,Spearfishing,N
1964,02,SOUTH AFRICA,Western Cape Province,Unprovoked,25,M,Surfing,N
1964,02,NEW ZEALAND,South Island,Unprovoked,19,M,Swimming,Y
1964,02,AUSTRALIA,Queensland,Invalid,23,M,Swimming,Y
1964,01,SOUTH AFRICA,Eastern Cape Province,Unprovoked,39,M,Surfing,N
1964,01,SOUTH AFRICA,Eastern Cape Province,Unprovoked,17,M,Standing,N
1964,01,PAPUA NEW GUINEA,New Britain,Unprovoked,Unknown,M,Fishing,Y
1964,01,AUSTRALIA,Western Australia,Unprovoked,Unknown,Unknown,Unknown,UNKNOWN
1964,01,NEW ZEALAND,North Island,Invalid,Unknown,M,Snorkeling,N
1963,12,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,20,F,Standing,N
1963,12,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,24,M,Swimming,N
1963,12,SOUTH AFRICA,Eastern Cape Province,Unprovoked,18,M,Swimming,Y
1963,12,AUSTRALIA,New South Wales,Provoked,Unknown,M,Fishing,N
1963,12,SOUTH AFRICA,Western Cape Province,Unprovoked,Unknown,M,Spearfishing,N
1963,12,AUSTRALIA,South Australia,Unprovoked,23,M,Spearfishing,N
1963,11,PAPUA NEW GUINEA,New Britain,Unprovoked,Unknown,M,Wading,N
1963,09,AUSTRALIA,New South Wales,Provoked,18,M,Surfing,N
1963,06,PAPUA NEW GUINEA,Central Province,Provoked,30,M,Fishing,N
1963,05,USA,California,Invalid,Unknown,M,Swimming,N
1963,04,AUSTRALIA,New South Wales,Provoked,Unknown,M,Fishing,N
1963,04,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,15,M,Swimming,N
1963,02,PAPUA NEW GUINEA,New Ireland Province,Unprovoked,Unknown,M,Swimming,N
1963,02,AUSTRALIA,New South Wales,Unprovoked,18,M,Spearfishing,N
1963,01,AUSTRALIA,New South Wales,Unprovoked,32,F,Wading,Y
1963,01,AUSTRALIA,New South Wales,Invalid,25,M,Swimming,Y
1963,01,NEW ZEALAND,North Island,Provoked,14,Unknown,Fishing,N
1963,01,SOUTH AFRICA,Eastern Cape Province,Provoked,Unknown,M,Fishing,N
1963,01,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,24,M,Spearfishing,N
1962,12,SOUTH AFRICA,KwaZulu-Natal,Provoked,Unknown,M,Diving,N
1962,12,AUSTRALIA,South Australia,Unprovoked,16,M,Spearfishing,Y
1962,12,SOUTH AFRICA,Western Cape Province,Boat,Unknown,Unknown,Fishing,N
1962,11,AUSTRALIA,Queensland,Invalid,Unknown,M,Unknown,Y
1962,11,AUSTRALIA,New South Wales,Boat,Unknown,Unknown,Fishing,N
1962,10,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,30,M,Spearfishing,N
1962,10,MEXICO,Veracruz,Unprovoked,32,M,Wading,Y
1962,09,MEXICO,Veracruz,Unprovoked,20,M,Swimming,N
1962,08,USA,Florida,Boat,Unknown,Unknown,Unknown,N
1962,08,SOUTH AFRICA,Western Cape Province,Boat,Unknown,Unknown,Fishing,N
1962,08,USA,New Jersey,Unprovoked,24,M,Standing,N
1962,07,USA,South Carolina,Unprovoked,21,M,Standing,N
1962,06,USA,South Carolina,Unprovoked,13,M,Standing,N
1962,06,AUSTRALIA,Western Australia,Boat,Unknown,Unknown,Fishing,N
1962,06,USA,Florida,Unprovoked,31,M,Diving,N
1962,05,USA,Florida,Unprovoked,17,M,Unknown,N
1962,04,AUSTRALIA,Queensland,Provoked,Unknown,Unknown,Fishing,N
1962,04,MOZAMBIQUE,Gaza,Unprovoked,16,M,Swimming,N
1962,04,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,13,M,Wading,N
1962,04,SOUTH AFRICA,Eastern Cape Province,Provoked,Unknown,Unknown,Fishing,N
1962,02,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,22,M,Swimming,Y
1962,02,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,13,M,Treading water,Y
1962,02,AUSTRALIA,Queensland,Unprovoked,35,M,Swimming,N
1962,02,NEW ZEALAND,North Island,Boat,Unknown,Unknown,Fishing,UNKNOWN
1962,01,MOZAMBIQUE,Gaza,Unprovoked,16,M,Unknown,UNKNOWN
1962,01,AUSTRALIA,New South Wales,Provoked,19,M,Spearfishing,N
1962,01,NEW ZEALAND,South Island,Provoked,Unknown,Unknown,Fishing,N
1962,01,NEW ZEALAND,North Island,Unprovoked,44,M,Spearfishing,N
1962,01,AUSTRALIA,New South Wales,Provoked,Unknown,Unknown,Spearfishing,N
1962,01,AUSTRALIA,New South Wales,Unprovoked,19,M,Surfing,N
1962,01,AUSTRALIA,South Australia,Boat,Unknown,Unknown,Fishing,N
1962,01,NEW ZEALAND,South Island,Unprovoked,54,F,Fishing,N
1962,01,AUSTRALIA,New South Wales,Invalid,25,M,Swimming,Y
1962,01,AUSTRALIA,New South Wales,Unprovoked,Unknown,Unknown,Surfing,N
1962,01,SOUTH AFRICA,Western Cape Province,Boat,Unknown,Unknown,Fishing,N
1962,01,AUSTRALIA,New South Wales,Provoked,Unknown,Unknown,Fishing,N
1961,12,AUSTRALIA,Queensland,Unprovoked,18,F,Standing,Y
1961,12,AUSTRALIA,Queensland,Unprovoked,24,M,Standing,N
1961,12,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,18,M,Treading water,N
1961,12,AUSTRALIA,Western Australia,Provoked,23,M,Spearfishing,N
1961,10,USA,Florida,Invalid,45,M,Swimming,Y
1961,10,USA,Florida,Unprovoked,45,M,Unknown,Y
1961,09,USA,Florida,Provoked,16,M,Unknown,N
1961,08,USA,California,Unprovoked,16,M,Swimming,N
1961,08,USA,South Carolina,Unprovoked,19,M,Wading,N
1961,07,USA,New York,Provoked,57,M,Spearfishing,N
1961,06,USA,Florida,Unprovoked,25,M,Standing,N
1961,05,AUSTRALIA,Western Australia,Provoked,Unknown,M,Spearfishing,N
1961,04,AUSTRALIA,New South Wales,Provoked,Unknown,M,Spearfishing,N
1961,04,MOZAMBIQUE,Gaza,Unprovoked,37,M,Swimming,N
1961,04,SOUTH AFRICA,Eastern Cape Province,Provoked,Unknown,M,Diving,N
1961,04,USA,Florida,Unprovoked,22,M,Spearfishing,N
1961,04,AUSTRALIA,New South Wales,Provoked,21,M,Spearfishing,N
1961,04,AUSTRALIA,Victoria,Unprovoked,24,M,Spearfishing,N
1961,04,AUSTRALIA,Western Australia,Provoked,Unknown,M,Spearfishing,N
1961,03,AUSTRALIA,South Australia,Unprovoked,24,M,Spearfishing,N
1961,03,AUSTRALIA,Victoria,Unprovoked,24,M,Swimming,N
1961,03,AUSTRALIA,South Australia,Unprovoked,21,M,Spearfishing,N
1961,03,SOUTH AFRICA,KwaZulu-Natal,Provoked,44,M,Fishing,N
1961,02,AUSTRALIA,Victoria,Unprovoked,Unknown,F,Standing,N
1961,02,SOUTH AFRICA,Eastern Cape Province,Unprovoked,14,M,Swimming,Y
1961,02,USA,California,Invalid,Unknown,M,Unknown,N
1961,01,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,15,M,Swimming,N
1961,01,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,13,M,Standing,N
1961,01,AUSTRALIA,Northern Territory,Provoked,Unknown,M,Fishing,N
1961,01,MOZAMBIQUE,Limpopo River,Unprovoked,Unknown,M,Swimming,N
1961,01,SOUTH AFRICA,Western Cape Province,Unprovoked,25 or 28,M,Standing,N
1961,01,SOUTH AFRICA,KwaZulu-Natal,Invalid,Unknown,Unknown,Unknown,Y
1960,12,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,25,M,Swimming,Y
1960,12,AUSTRALIA,Queensland,Unprovoked,Unknown,M,Fishing,N
1960,11,PAPUA NEW GUINEA,Central Province,Unprovoked,Unknown,M,Fishing,Y
1960,10,USA,Florida,Invalid,Unknown,M,Diving,Y
1960,10,SOUTH AFRICA,Western Cape Province,Boat,Unknown,Unknown,Fishing,N
1960,09,AUSTRALIA,Western Australia,Boat,Unknown,Unknown,Unknown,N
1960,08,USA,New Jersey,Unprovoked,14,M,Unknown,N
1960,07,PAPUA NEW GUINEA,Milne Bay,Unprovoked,25,M,Spearfishing,N
1960,06,USA,South Carolina,Provoked,Unknown,M,Fishing,N
1960,06,USA,Florida,Unprovoked,39,M,Diving,N
1960,06,USA,Georgia,Unprovoked,24,M,Swimming,N
1960,05,USA,California,Unprovoked,16,F,Swimming,N
1960,05,USA,Florida,Provoked,Unknown,Unknown,Unknown,N
1960,04,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,16,M,Treading water,N
1960,04,SOUTH AFRICA,Eastern Cape Province,Provoked,Unknown,M,Fishing,N
1960,04,AUSTRALIA,New South Wales,Unprovoked,17,M,Surfing,N
1960,04,AUSTRALIA,Victoria,Unprovoked,Unknown,M,Spearfishing,N
1960,04,SOUTH AFRICA,Western Cape Province,Boat,Unknown,Unknown,Fishing,N
1960,03,USA,Florida,Unprovoked,42,M,Treading water,N
1960,02,NEW ZEALAND,North Island,Unprovoked,22,M,Spearfishing,N
1960,02,USA,Hawaii,Invalid,36,M,Spearfishing,N
1960,02,PAPUA NEW GUINEA,Central Province,Unprovoked,26,M,Spearfishing,Y
1960,02,AUSTRALIA,New South Wales,Provoked,20,M,Spearfishing,N
1960,01,AUSTRALIA,South Australia,Boat,Unknown,Unknown,Unknown,N
1960,01,AUSTRALIA,New South Wales,Unprovoked,13,M,Diving,Y
1959,12,AUSTRALIA,New South Wales,Boat,50 & 30,Unknown,Fishing,N
1959,12,AUSTRALIA,South Australia,Invalid,Unknown,M,Spearfishing,N
1959,11,AUSTRALIA,Victoria,Unprovoked,19,M,Surfing,N
1959,11,PAPUA NEW GUINEA,New Britain,Provoked,Unknown,M,Fishing,N
1959,10,MOZAMBIQUE,Maputo Province,Unprovoked,X,M,Swimming,Y
1959,08,AUSTRALIA,Tasmania,Invalid,Unknown,M,Swimming,N
1959,08,USA,Florida,Invalid,21,M,Diving,N
1959,08,USA,South Carolina,Provoked,Unknown,M,Fishing,N
1959,08,USA,Georgia,Unprovoked,15,F,Standing,N
1959,08,USA,California,Invalid,Unknown,M,Wading,N
1959,07,USA,California,Boat,21,Unknown,Unknown,N
1959,07,USA,California,Boat,Unknown,Unknown,Fishing,N
1959,07,USA,Florida,Provoked,13,M,Diving,N
1959,07,MEXICO,Quintana Roo,Unprovoked,Unknown,M,Wading,Y
1959,06,USA,California,Invalid,Unknown,Unknown,Swimming,Y
1959,05,SOUTH AFRICA,Eastern Cape Province,Provoked,23,M,Spearfishing,N
1959,05,USA,Florida,Unprovoked,37,F,Unknown,N
1959,05,USA,California,Unprovoked,18,M,Treading water,Y
1959,05,USA,Florida,Unprovoked,19,M,Spearfishing,N
1959,04,AUSTRALIA,New South Wales,Invalid,22,M,Spearfishing,N
1959,04,USA,Hawaii,Unprovoked,Unknown,M,Fishing,N
1959,04,SOUTH AFRICA,Eastern Cape Province,Unprovoked,Unknown,M,Fishing,N
1959,04,AUSTRALIA,New South Wales,Unprovoked,Unknown,M,Spearfishing,N
1959,03,USA,Florida,Unprovoked,13,M,Swimming,N
1959,02,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,14,M,Treading water,N
1959,01,SOUTH AFRICA,Western Cape Province,Unprovoked,18,M,Swimming,N
1958,12,PAPUA NEW GUINEA,Madang Province,Unprovoked,Unknown,Unknown,Unknown,N
1958,12,SOUTH AFRICA,Western Cape Province,Unprovoked,14,M,Swimming,Y
1958,11,AUSTRALIA,Queensland,Unprovoked,21,M,Swimming,Y
1958,11,SOUTH AFRICA,Western Cape Province,Invalid,Unknown,M,Fishing,N
1958,11,USA,California,Boat,Unknown,Unknown,Fishing,N
1958,10,USA,Florida,Unprovoked,60,M,Unknown,N
1958,09,USA,New York,Provoked,20,M,Spearfishing,N
1958,07,MEXICO,Guerrero,Unprovoked,Unknown,F,Swimming,Y
1958,07,USA,Florida,Unprovoked,35,M,Unknown,Y
1958,07,USA,Florida,Provoked,20,M,Diving,N
1958,07,USA,Florida,Unprovoked,Unknown,M,Unknown,N
1958,06,USA,Florida,Provoked,59,M,Wading,N
1958,06,USA,Florida,Unprovoked,17,M,Walking,N
1958,06,AUSTRALIA,Queensland,Invalid,Unknown,F,Swimming,N
1958,06,SOUTH AFRICA,KwaZulu-Natal,Invalid,Unknown,M,Spearfishing,N
1958,04,USA,Florida,Provoked,29,M,Diving,N
1958,02,AUSTRALIA,New South Wales,Invalid,21,M,Spearfishing,Y
1958,01,AUSTRALIA,New South Wales,Unprovoked,14,M,Surfing,N
1958,01,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,Unknown,M,Swimming,Y
1957,12,AUSTRALIA,South Australia,Unprovoked,Unknown,M,Spearfishing,N
1957,12,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,14,F,Standing,N
1957,12,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,15,M,Standing,Y
1957,12,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,16,M,Surfing,N
1957,11,AUSTRALIA,New South Wales,Boat,Unknown,Unknown,Fishing,N
1957,07,USA,North Carolina,Unprovoked,57,M,Swimming,Y
1957,04,USA,California,Unprovoked,25,M,Swimming,Y
1957,04,AUSTRALIA,New South Wales,Unprovoked,15,M,Surfing,N
1957,04,USA,Florida,Provoked,17,M,Standing,N
1957,02,AUSTRALIA,Western Australia,Unprovoked,Unknown,M,Unknown,UNKNOWN
1957,01,SOUTH AFRICA,KwaZulu-Natal,Unprovoked,12,M,Wading,Y
1956,12,PAPUA NEW GUINEA,Milne Bay,Unprovoked,19,M,Spearfishing,Y
1956,12,PAPUA NEW GUINEA,Milne Bay,Unprovoked,16,M,Spearfishing,Y
1956,12,NEW ZEALAND,North Island,Provoked,70,M,Fishing,N
1956,09,USA,Florida,Unprovoked,27,M,Fishing,N
1956,08,PAPUA NEW GUINEA,Central Province,Unprovoked,Unknown,M,Fishing,N
1956,08,AUSTRALIA,Queensland,Provoked,Unknown,M,Diving,N
1956,08,PAPUA NEW GUINEA,Central Province,Unprovoked,Unknown,M,Fishing,N
1956,08,PAPUA NEW GUINEA,Central Province,Unprovoked,Unknown,M,Fishing,N
1956,07,USA,California,Provoked,38,M,Fishing,N
1956,07,USA,Florida,Unprovoked,38,F,Wading,N
1956,07,USA,South Carolina,Unprovoked,7,M,Swimming,N
1956,05,SOUTH AFRICA,Western Cape Province,Boat,Unknown,Unknown,Fishing,N
1956,05,AUSTRALIA,Torres Strait,Unprovoked,Unknown,Unknown,Diving,N
1956,02,AUSTRALIA,Victoria,Unprovoked,8,M,Swimming,N
